folder,id,display_name,description,type,units,domain,labels,calculation,commonly_used,forms
Sleep/Polysomnography/Oxygen Saturation,mxdnba,"Maximum desaturation with arousals (Non-rapid eye movement sleep (NREM), Supine, all desaturations)",,numeric,percent (%),,non-rem,,,
Sleep/Polysomnography/Oxygen Saturation,mxdnba2,"Maximum desaturation with arousals (Non-rapid eye movement sleep (NREM), Supine, >=2% desaturation)",,numeric,percent (%),,non-rem,,,
Sleep/Polysomnography/Oxygen Saturation,mxdnba3,"Maximum desaturation with arousals (Non-rapid eye movement sleep (NREM), Supine, >=3% desaturation)",,numeric,percent (%),,non-rem,,,
Sleep/Polysomnography/Oxygen Saturation,mxdnba4,"Maximum desaturation with arousals (Non-rapid eye movement sleep (NREM), Supine, >=4% desaturation)",,numeric,percent (%),,non-rem,,,
Sleep/Polysomnography/Oxygen Saturation,mxdnba5,"Maximum desaturation with arousals (Non-rapid eye movement sleep (NREM), Supine, >=5% desaturation)",,numeric,percent (%),,non-rem,,,
Sleep/Polysomnography/Oxygen Saturation,mxdnbp,"Maximum desaturation (Non-rapid eye movement sleep (NREM), Supine, all desaturations)",,numeric,percent (%),,non-rem,,,
Sleep/Polysomnography/Oxygen Saturation,mxdnbp2,"Maximum desaturation (Non-rapid eye movement sleep (NREM), Supine, >=2% desaturation)",,numeric,percent (%),,non-rem,,,
Sleep/Polysomnography/Oxygen Saturation,mxdnbp3,"Maximum desaturation (Non-rapid eye movement sleep (NREM), Supine, >=3% desaturation)",,numeric,percent (%),,non-rem,,,
Sleep/Polysomnography/Oxygen Saturation,mxdnbp4,"Maximum desaturation (Non-rapid eye movement sleep (NREM), Supine, >=4% desaturation)",,numeric,percent (%),,non-rem,,,
Sleep/Polysomnography/Oxygen Saturation,mxdnbp5,"Maximum desaturation (Non-rapid eye movement sleep (NREM), Supine, >=5% desaturation)",,numeric,percent (%),,non-rem,,,
Sleep/Polysomnography/Oxygen Saturation,mxdnoa,"Maximum desaturation with arousals (Non-rapid eye movement sleep (NREM), Non-supine, all desaturations)",,numeric,percent (%),,non-rem,,,
Sleep/Polysomnography/Oxygen Saturation,mxdnoa2,"Maximum desaturation with arousals (Non-rapid eye movement sleep (NREM), Non-supine, >=2% desaturation)",,numeric,percent (%),,non-rem,,,
Sleep/Polysomnography/Oxygen Saturation,mxdnoa3,"Maximum desaturation with arousals (Non-rapid eye movement sleep (NREM), Non-supine, >=3% desaturation)",,numeric,percent (%),,non-rem,,,
Sleep/Polysomnography/Oxygen Saturation,mxdnoa4,"Maximum desaturation with arousals (Non-rapid eye movement sleep (NREM), Non-supine, >=4% desaturation)",,numeric,percent (%),,non-rem,,,
Sleep/Polysomnography/Oxygen Saturation,mxdnoa5,"Maximum desaturation with arousals (Non-rapid eye movement sleep (NREM), Non-supine, >=5% desaturation)",,numeric,percent (%),,non-rem,,,
Sleep/Polysomnography/Oxygen Saturation,mxdnop,"Maximum desaturation (Non-rapid eye movement sleep (NREM), Non-supine, all desaturations)",,numeric,percent (%),,non-rem,,,
Sleep/Polysomnography/Oxygen Saturation,mxdnop2,"Maximum desaturation (Non-rapid eye movement sleep (NREM), Non-supine, >=2% desaturation)",,numeric,percent (%),,non-rem,,,
Sleep/Polysomnography/Oxygen Saturation,mxdnop3,"Maximum desaturation (Non-rapid eye movement sleep (NREM), Non-supine, >=3% desaturation)",,numeric,percent (%),,non-rem,,,
Sleep/Polysomnography/Oxygen Saturation,mxdnop4,"Maximum desaturation (Non-rapid eye movement sleep (NREM), Non-supine, >=4% desaturation)",,numeric,percent (%),,non-rem,,,
Sleep/Polysomnography/Oxygen Saturation,mxdnop5,"Maximum desaturation (Non-rapid eye movement sleep (NREM), Non-supine, >=5% desaturation)",,numeric,percent (%),,non-rem,,,
Sleep/Polysomnography/Oxygen Saturation,mxdrba,"Maximum desaturation with arousals (Rapid eye movement sleep (REM), Supine, all desaturations)",,numeric,percent (%),,,,,
Sleep/Polysomnography/Oxygen Saturation,mxdrba2,"Maximum desaturation with arousals (Rapid eye movement sleep (REM), Supine, >=2% desaturation)",,numeric,percent (%),,,,,
Sleep/Polysomnography/Oxygen Saturation,mxdrba3,"Maximum desaturation with arousals (Rapid eye movement sleep (REM), Supine, >=3% desaturation)",,numeric,percent (%),,,,,
Sleep/Polysomnography/Oxygen Saturation,mxdrba4,"Maximum desaturation with arousals (Rapid eye movement sleep (REM), Supine, >=4% desaturation)",,numeric,percent (%),,,,,
Sleep/Polysomnography/Oxygen Saturation,mxdrba5,"Maximum desaturation with arousals (Rapid eye movement sleep (REM), Supine, >=5% desaturation)",,numeric,percent (%),,,,,
Sleep/Polysomnography/Oxygen Saturation,mxdrbp,"Maximum desaturation (Rapid eye movement sleep (REM), Supine, all desaturations)",,numeric,percent (%),,,,,
Sleep/Polysomnography/Oxygen Saturation,mxdrbp2,"Maximum desaturation (Rapid eye movement sleep (REM), Supine, >=2% desaturation)",,numeric,percent (%),,,,,
Sleep/Polysomnography/Oxygen Saturation,mxdrbp3,"Maximum desaturation (Rapid eye movement sleep (REM), Supine, >=3% desaturation)",,numeric,percent (%),,,,,
Sleep/Polysomnography/Oxygen Saturation,mxdrbp4,"Maximum desaturation (Rapid eye movement sleep (REM), Supine, >=4% desaturation)",,numeric,percent (%),,,,,
Sleep/Polysomnography/Oxygen Saturation,mxdrbp5,"Maximum desaturation (Rapid eye movement sleep (REM), Supine, >=5% desaturation)",,numeric,percent (%),,,,,
Sleep/Polysomnography/Oxygen Saturation,mxdroa,"Maximum desaturation with arousals (Rapid eye movement sleep (REM), Non-supine, all desaturations)",,numeric,percent (%),,,,,
Sleep/Polysomnography/Oxygen Saturation,mxdroa2,"Maximum desaturation with arousals (Rapid eye movement sleep (REM), Non-supine, >=2% desaturation)",,numeric,percent (%),,,,,
Sleep/Polysomnography/Oxygen Saturation,mxdroa3,"Maximum desaturation with arousals (Rapid eye movement sleep (REM), Non-supine, >=3% desaturation)",,numeric,percent (%),,,,,
Sleep/Polysomnography/Oxygen Saturation,mxdroa4,"Maximum desaturation with arousals (Rapid eye movement sleep (REM), Non-supine, >=4% desaturation)",,numeric,percent (%),,,,,
Sleep/Polysomnography/Oxygen Saturation,mxdroa5,"Maximum desaturation with arousals (Rapid eye movement sleep (REM), Non-supine, >=5% desaturation)",,numeric,percent (%),,,,,
Sleep/Polysomnography/Oxygen Saturation,mxdrop,"Maximum desaturation (Rapid eye movement sleep (REM), Non-supine, all desaturations)",,numeric,percent (%),,,,,
Sleep/Polysomnography/Oxygen Saturation,mxdrop2,"Maximum desaturation (Rapid eye movement sleep (REM), Non-supine, >=2% desaturation)",,numeric,percent (%),,,,,
Sleep/Polysomnography/Oxygen Saturation,mxdrop3,"Maximum desaturation (Rapid eye movement sleep (REM), Non-supine, >=3% desaturation)",,numeric,percent (%),,,,,
Sleep/Polysomnography/Oxygen Saturation,mxdrop4,"Maximum desaturation (Rapid eye movement sleep (REM), Non-supine, >=4% desaturation)",,numeric,percent (%),,,,,
Sleep/Polysomnography/Oxygen Saturation,mxdrop5,"Maximum desaturation (Rapid eye movement sleep (REM), Non-supine, >=5% desaturation)",,numeric,percent (%),,,,,
Sleep/Polysomnography/Oxygen Saturation,mxsao2nh,Maximum oxygen saturation (SaO2) during non-rapid eye movement sleep (NREM),,numeric,percent (%),,,,TRUE,
Sleep/Polysomnography/Oxygen Saturation,mxsao2rh,Maximum oxygen saturation (SaO2) during rapid eye movement sleep (REM) ,,numeric,percent (%),,,,TRUE,
Sleep/Polysomnography/Oxygen Saturation,ndes2ph,Number of desaturations with >=2% desaturation,,numeric,events,,,,TRUE,
Sleep/Polysomnography/Oxygen Saturation,ndes3ph,Number of desaturation with >=3% desaturation,,numeric,events,,,,TRUE,
Sleep/Polysomnography/Oxygen Saturation,ndes4ph,Number of desaturation with >=4% desaturation,,numeric,events,,,,TRUE,
Sleep/Polysomnography/Oxygen Saturation,ndes5ph,Number of desaturation with >=5% desaturation,,numeric,events,,,,TRUE,
Sleep/Polysomnography/Oxygen Saturation,odi,Oxygen Desaturation Index >=3%,,numeric,events per hour (h),,,,TRUE,
Sleep/Polysomnography/Oxygen Saturation,odi3,Oxygen Desaturation Index at >=3% (during sleep time),,numeric,events per hour (h),,non-rem;nrem;rem;non-rapid eye movement;rapid eye movement,,TRUE,
Sleep/Polysomnography/Oxygen Saturation,odi4,Oxygen Desaturation Index at >=4% (during sleep time),,numeric,events per hour (h),,non-rem;nrem;rem;non-rapid eye movement;rapid eye movement,,TRUE,
Sleep/Polysomnography/Oxygen Saturation,pctle70,Percent time <= 70% oxygen saturation (SaO2),[100*(total number of minutes with oxygen saturation (SaO2) <= 70) / (Total Sleep Time (TST))].,numeric,percent (%),,hypoxia;hypoxemia,pctsa70,,
Sleep/Polysomnography/Oxygen Saturation,pctle75,Percent time <= 75% oxygen saturation (SaO2),[100*(total number of minutes with oxygen saturation (SaO2) <= 75) / (Total Sleep Time (TST))].,numeric,percent (%),,hypoxia;hypoxemia,pctsa75,,
Sleep/Polysomnography/Oxygen Saturation,pctle80,Percentage of time <= 80% oxygen saturation (SaO2),[100*(total number of minutes with oxygen saturation (SaO2) <= 80) / (Total Sleep Time (TST))]. ,numeric,percent (%),,hypoxia;hypoxemia,pctsa80,TRUE,
Sleep/Polysomnography/Oxygen Saturation,pctle85,Percentage of time <= 85% oxygen saturation (SaO2),[100*(total number of minutes with oxygen saturation (SaO2) <= 85) / (Total Sleep Time (TST))].,numeric,percent (%),,hypoxia;hypoxemia,pctsa85,TRUE,
Sleep/Polysomnography/Oxygen Saturation,pctle90,Percentage of time <= 90% oxygen saturation (SaO2),[100*(total number of minutes with oxygen saturation (SaO2) <= 90) / (Total Sleep Time (TST))].,numeric,percent (%),,hypoxia;hypoxemia,pctsa90,TRUE,
Sleep/Polysomnography/Oxygen Saturation,pctle92,Percentage of time <= 92% oxygen saturation (SaO2),[100*(total number of minutes with oxygen saturation (SaO2) <= 92) / (Total Sleep Time (TST))].,numeric,percent (%),,,pctsa92,TRUE,
Sleep/Polysomnography/Oxygen Saturation,pctle95,Percentage time <= 95% oxygen saturation (SaO2),[100*(total number of minutes with oxygen saturation (SaO2) <= 95) / (Total Sleep Time (TST))].,numeric,percent (%),,,pctsa95,,
Sleep/Polysomnography/Oxygen Saturation,pctlt75,Percentage time < 75% oxygen saturation (SaO2),[100*(total number of minutes with oxygen saturation (SaO2) < 75) / (Total Sleep Time (TST))].,numeric,percent (%),,hypoxia;hypoxemia,pctsa75h,,
Sleep/Polysomnography/Oxygen Saturation,pctlt80,Percentage time < 80% oxygen saturation (SaO2),[100*(total number of minutes with oxygen saturation (SaO2) < 80) / (Total Sleep Time (TST))].,numeric,percent (%),,hypoxia;hypoxemia,pctsa80h,,
Sleep/Polysomnography/Oxygen Saturation,pctlt85,Percentage of time < 85% oxygen saturation (SaO2),[100*(total number of minutes with oxygen saturation (SaO2) < 85) / (Total Sleep Time (TST))].,numeric,percent (%),,hypoxia;hypoxemia,pctsa85h,TRUE,
Sleep/Polysomnography/Oxygen Saturation,pctlt90,Percentage of time < 90% oxygen saturation (SaO2),[100*(total number of minutes with oxygen saturation (SaO2) < 90) / (Total Sleep Time (TST))].,numeric,percent (%),,hypoxia;hypoxemia,pctsa90h,TRUE,
Sleep/Polysomnography/Oxygen Saturation,pctsa70,Percentage of sleep time oxygen saturation (SaO2) is <= 70%,[(total time oxygen saturation (SaO2) is <= 70%) / (Total Sleep Time (TST))] * 100,numeric,percent (%),,hypoxia;hypoxemia,,,
Sleep/Polysomnography/Oxygen Saturation,pctsa70h,Percentage of sleep time oxygen saturation (SaO2) is < 70%,[(total time oxygen saturation (SaO2) is < 70%) / (Total Sleep Time (TST))] * 100,numeric,percent (%),,hypoxia;hypoxemia,,,
Sleep/Polysomnography/Oxygen Saturation,pctsa75,Percentage of sleep time oxygen saturation (SaO2) is <= 75%,[(total time oxygen saturation (SaO2) is <= 75%) / (Total Sleep Time (TST))] * 100,numeric,percent (%),,hypoxia;hypoxemia,,TRUE,
Sleep/Polysomnography/Oxygen Saturation,pctsa75h,Percentage of sleep time oxygen saturation (SaO2) is < 75%,[(total time oxygen saturation (SaO2) is < 75%) / (Total Sleep Time (TST))] * 100,numeric,percent (%),,hypoxia;hypoxemia,,,
Sleep/Polysomnography/Oxygen Saturation,pctsa80,Percentage of sleep time oxygen saturation (SaO2) is <= 80%,[(total time oxygen saturation (SaO2) is <= 80%) / (Total Sleep Time (TST))] * 100,numeric,percent (%),,hypoxia;hypoxemia,,TRUE,
Sleep/Polysomnography/Oxygen Saturation,pctsa80h,Percentage of sleep time oxygen saturation (SaO2) is < 80%,[(total time oxygen saturation (SaO2) is < 80%) / (Total Sleep Time (TST))] * 100,numeric,percent (%),,hypoxia;hypoxemia,,TRUE,
Sleep/Polysomnography/Oxygen Saturation,pctsa85,Percentage of sleep time oxygen saturation (SaO2) is <= 85%,[(total time oxygen saturation (SaO2) is <= 85%) / (Total Sleep Time (TST))] * 100,numeric,percent (%),,hypoxia;hypoxemia,,TRUE,
Sleep/Polysomnography/Oxygen Saturation,pctsa85h,Percentage of sleep time oxygen saturation (SaO2) is < 85%,[(total time oxygen saturation (SaO2) is < 85%) / (Total Sleep Time (TST))] * 100,numeric,percent (%),,hypoxia;hypoxemia,,TRUE,
Sleep/Polysomnography/Oxygen Saturation,pctsa90,Percentage of sleep time oxygen saturation (SaO2) is <= 90%,[(total time oxygen saturation (SaO2) is <= 90%) / (Total Sleep Time (TST))] * 100,numeric,percent (%),,hypoxia;hypoxemia,,TRUE,
Sleep/Polysomnography/Oxygen Saturation,pctsa90h,Percentage of sleep time oxygen saturation (SaO2) is < 90%,[(total time oxygen saturation (SaO2) is < 90%) / (Total Sleep Time (TST))] * 100,numeric,percent (%),,hypoxia;hypoxemia,,TRUE,
Sleep/Polysomnography/Oxygen Saturation,pctsa92,Percentage of sleep time oxygen saturation (SaO2) is <= 92%,[(total time oxygen saturation (SaO2) is <= 92%) / (Total Sleep Time (TST))] * 100,numeric,percent (%),,hypoxia;hypoxemia,,TRUE,
Sleep/Polysomnography/Oxygen Saturation,pctsa95,Percentage of sleep time oxygen saturation (SaO2) is <= 95%,[(total time oxygen saturation (SaO2) is <= 95%) / (Total Sleep Time (TST))] * 100,numeric,percent (%),,hypoxia;hypoxemia,,TRUE,
Sleep/Polysomnography/Oxygen Saturation,pctsa95h,Percentage of sleep time oxygen saturation (SaO2) is < 95%,[(total time oxygen saturation (SaO2) is < 95%) / (Total Sleep Time (TST))] * 100,numeric,percent (%),,hypoxia;hypoxemia,,TRUE,
Sleep/Polysomnography/Oxygen Saturation,sa02lt90,Urgent referral - oxygen saturation (SaO2) <90% >2% sleep time = 1  urgent ineligible,*Note studies that have oximetry problems here,choices,,noyes,hypoxia;hypoxemia;non-rem;nrem;rem;non-rapid eye movement;rapid eye movement,,,chat_qs_forms
Sleep/Polysomnography/Oxygen Saturation,sa02lt92,Urgent referral - oxygen saturation (SaO2) <92% >2% sleep time = 1 Surgeon alert,*Note studies that have oximetry problems here,choices,,noyes,hypoxia;hypoxemia;non-rem;nrem;rem;non-rapid eye movement;rapid eye movement,,,chat_qs_forms
Sleep/Polysomnography/Oxygen Saturation,sao2nrem,Average oxygen saturation (SaO2) non-rapid eye movement sleep (NREM),[mean(all oxygen saturation (SaO2) values in non-rapid eye movement sleep (NREM))]. will be missing if study scored as sleep/wake only.,numeric,percent (%),,non-rem,avsao2nh,TRUE,
Sleep/Polysomnography/Oxygen Saturation,sao2rem,Average oxygen saturation (SaO2) rapid eye movement sleep (REM),[mean(all oxygen saturation (SaO2) values in rapid eye movement sleep (REM))]. will be missing if study scored as sleep/wake only.,numeric,percent (%),,,avsao2rh,TRUE,
Sleep/Polysomnography/Oxygen Saturation,sao90awk,Total time oxygen saturation (SaO2) < 90% in awake,in minutes,numeric,minutes (min),,,,,
Sleep/Polysomnography/Oxygen Saturation,sao92awk,Total time oxygen saturation (SaO2) > 92 in awake,in minutes,numeric,minutes (min),,,,,
Sleep/Polysomnography/Oxygen Saturation,sao92slp,Total time oxygen saturation (SaO2) > 92 in sleep,in minutes,numeric,minutes (min),,non-rem;nrem;rem;non-rapid eye movement;rapid eye movement,,,
Sleep/Polysomnography/Oxygen Saturation,saondcaslp,Average oxygen saturation (SaO2) nadir associated with central apnea (sleep),Mean oxygen saturation (SaO2) nadir associated with central apnea in sleep,numeric,percent (%),,non-rem;nrem;rem;non-rapid eye movement;rapid eye movement,,,
Sleep/Polysomnography/Oxygen Saturation,saondnrem,Average oxygen saturation (SaO2) nadir (Non-rapid eye movement sleep (NREM)),Mean oxygen saturation (SaO2) nadir in non-rapid eye movement sleep (NREM),numeric,percent (%),,non-rem;nrem;rem;non-rapid eye movement;rapid eye movement,,,
Sleep/Polysomnography/Oxygen Saturation,saondoaslp,Average oxygen saturation (SaO2) nadir associated with obstructive apnea (sleep),Mean oxygen saturation (SaO2) nadir associated with obstructive apnea in sleep,numeric,percent (%),,non-rem,,,
Sleep/Polysomnography/Oxygen Saturation,saondrem,Average oxygen saturation (SaO2) nadir (Rapid eye movement sleep (REM)),Mean oxygen saturation (SaO2) nadir in rapid eye movement sleep (REM),numeric,percent (%),,,,,
Sleep/Polysomnography/Oxygen Saturation,saonrem,Average oxygen saturation (SaO2) (Non-rapid eye movement sleep (NREM)),Mean oxygen saturation (SaO2) during non-rapid eye movement sleep (NREM),numeric,percent (%),,non-rem,,,
Sleep/Polysomnography/Oxygen Saturation,saorem,Average oxygen saturation (SaO2) (Rapid eye movement sleep (REM)),Mean oxygen saturation (SaO2) during rapid eye movement sleep (REM) ,numeric,percent (%),,,,,
Sleep/Polysomnography/Oxygen Saturation,saoslp,Average oxygen saturation (SaO2) (sleep),Mean oxygen saturation (SaO2) during sleep,numeric,percent (%),,non-rem;nrem;rem;non-rapid eye movement;rapid eye movement,,,
Sleep/Polysomnography/Respiratory Events/Apnea/Central,avcanba,"Average central apnea length with arousals (Non-rapid eye movement sleep (NREM), Supine, all desaturations)",duration,numeric,seconds (s),,non-rem,,,
Sleep/Polysomnography/Respiratory Events/Apnea/Central,avcanba2,"Average central apnea length with >=2% desaturation or arousal (Non-rapid eye movement sleep (NREM), Supine)",duration,numeric,seconds (s),,non-rem,,,
Sleep/Polysomnography/Respiratory Events/Apnea/Central,avcanba3,"Average central apnea length with >=3% desaturation or arousal (Non-rapid eye movement sleep (NREM), Supine)",duration,numeric,seconds (s),,non-rem,,,
Sleep/Polysomnography/Respiratory Events/Apnea/Central,avcanba4,"Average central apnea length with >=4% desaturation or arousal (Non-rapid eye movement sleep (NREM), Supine)",duration,numeric,seconds (s),,non-rem,,,
Sleep/Polysomnography/Respiratory Events/Apnea/Central,avcanba5,"Average central apnea length with >=5% desaturation or arousal (Non-rapid eye movement sleep (NREM), Supine)",duration,numeric,seconds (s),,non-rem,,,
Sleep/Polysomnography/Respiratory Events/Apnea/Central,avcanbp,"Average central apnea length (Non-rapid eye movement sleep (NREM), Supine, all desaturations)",duration,numeric,seconds (s),,non-rem,,,
Sleep/Polysomnography/Respiratory Events/Apnea/Central,avcanbp2,"Average central apnea length (Non-rapid eye movement sleep (NREM), Supine, >=2% desaturation)",duration,numeric,seconds (s),,non-rem,,,
Sleep/Polysomnography/Respiratory Events/Apnea/Central,avcanbp3,"Average central apnea length (Non-rapid eye movement sleep (NREM), Supine, >=3% desaturation)",duration,numeric,seconds (s),,non-rem,,,
Sleep/Polysomnography/Respiratory Events/Apnea/Central,avcanbp4,"Average central apnea length (Non-rapid eye movement sleep (NREM), Supine, >=4% desaturation)",duration,numeric,seconds (s),,non-rem,,,
Sleep/Polysomnography/Respiratory Events/Apnea/Central,avcanbp5,"Average central apnea length (Non-rapid eye movement sleep (NREM), Supine, >=5% desaturation)",duration,numeric,seconds (s),,non-rem,,,
Sleep/Polysomnography/Respiratory Events/Apnea/Central,avcanoa,"Average central apnea length with arousals (Non-rapid eye movement sleep (NREM), Non-supine, all desaturations)",duration,numeric,seconds (s),,non-rem,,,
Sleep/Polysomnography/Respiratory Events/Apnea/Central,avcanoa2,"Average central apnea length with >=2% desaturation or arousal (Non-rapid eye movement sleep (NREM), Non-supine)",duration,numeric,seconds (s),,non-rem,,,
Sleep/Polysomnography/Respiratory Events/Apnea/Central,avcanoa3,"Average central apnea length with >=3% desaturation or arousal (Non-rapid eye movement sleep (NREM), Non-supine)",duration,numeric,seconds (s),,non-rem,,,
Sleep/Polysomnography/Respiratory Events/Apnea/Central,avcanoa4,"Average central apnea length with >=4% desaturation or arousal (Non-rapid eye movement sleep (NREM), Non-supine)",duration,numeric,seconds (s),,non-rem,,,
Sleep/Polysomnography/Respiratory Events/Apnea/Central,avcanoa5,"Average central apnea length with >=5% desaturation or arousal (Non-rapid eye movement sleep (NREM), Non-supine)",duration,numeric,seconds (s),,non-rem,,,
Sleep/Polysomnography/Respiratory Events/Apnea/Central,avcanop,"Average central apnea length (Non-rapid eye movement sleep (NREM), Non-supine, all desaturations)",duration,numeric,seconds (s),,non-rem,,,
Sleep/Polysomnography/Respiratory Events/Apnea/Central,avcanop2,"Average central apnea length (Non-rapid eye movement sleep (NREM), Non-supine, >=2% desaturation)",duration,numeric,seconds (s),,non-rem,,,
Sleep/Polysomnography/Respiratory Events/Apnea/Central,avcanop3,"Average central apnea length (Non-rapid eye movement sleep (NREM), Non-supine, >=3% desaturation)",duration,numeric,seconds (s),,non-rem,,,
Sleep/Polysomnography/Respiratory Events/Apnea/Central,avcanop4,"Average central apnea length (Non-rapid eye movement sleep (NREM), Non-supine, >=4% desaturation)",duration,numeric,seconds (s),,non-rem,,,
Sleep/Polysomnography/Respiratory Events/Apnea/Central,avcanop5,"Average central apnea length (Non-rapid eye movement sleep (NREM), Non-supine, >=5% desaturation)",duration,numeric,seconds (s),,non-rem,,,
Sleep/Polysomnography/Respiratory Events/Apnea/Central,avcarba,"Average central apnea length with arousals (Rapid eye movement sleep (REM), Supine, all desaturations)",duration,numeric,seconds (s),,,,,
Sleep/Polysomnography/Respiratory Events/Apnea/Central,avcarba2,"Average central apnea length with >=2% desaturation or arousal (Rapid eye movement sleep (REM), Supine)",duration,numeric,seconds (s),,,,,
Sleep/Polysomnography/Respiratory Events/Apnea/Central,avcarba3,"Average central apnea length with >=3% desaturation or arousal (Rapid eye movement sleep (REM), Supine)",duration,numeric,seconds (s),,,,,
Sleep/Polysomnography/Respiratory Events/Apnea/Central,avcarba4,"Average central apnea length with >=4% desaturation or arousal (Rapid eye movement sleep (REM), Supine)",duration,numeric,seconds (s),,,,,
Sleep/Polysomnography/Respiratory Events/Apnea/Central,avcarba5,"Average central apnea length with >=5% desaturation or arousal (Rapid eye movement sleep (REM), Supine)",duration,numeric,seconds (s),,,,,
Sleep/Polysomnography/Respiratory Events/Apnea/Central,avcarbp,"Average central apnea length (Rapid eye movement sleep (REM), Supine, all desaturations)",duration,numeric,seconds (s),,,,,
Sleep/Polysomnography/Respiratory Events/Apnea/Central,avcarbp2,"Average central apnea length (Rapid eye movement sleep (REM), Supine, >=2% desaturation)",duration,numeric,seconds (s),,,,,
Sleep/Polysomnography/Respiratory Events/Apnea/Central,avcarbp3,"Average central apnea length (Rapid eye movement sleep (REM), Supine, >=3% desaturation)",duration,numeric,seconds (s),,,,,
Sleep/Polysomnography/Respiratory Events/Apnea/Central,avcarbp4,"Average central apnea length (Rapid eye movement sleep (REM), Supine, >=4% desaturation)",duration,numeric,seconds (s),,,,,
Sleep/Polysomnography/Respiratory Events/Apnea/Central,avcarbp5,"Average central apnea length (Rapid eye movement sleep (REM), Supine, >=5% desaturation)",duration,numeric,seconds (s),,,,,
Sleep/Polysomnography/Respiratory Events/Apnea/Central,avcaroa,"Average central apnea length with arousals (Rapid eye movement sleep (REM), Non-supine, all desaturations)",duration,numeric,seconds (s),,,,,
Sleep/Polysomnography/Respiratory Events/Apnea/Central,avcaroa2,"Average central apnea length with >=2% desaturation or arousal (Rapid eye movement sleep (REM), Non-supine)",duration,numeric,seconds (s),,,,,
Sleep/Polysomnography/Respiratory Events/Apnea/Central,avcaroa3,"Average central apnea length with >=3% desaturation or arousal (Rapid eye movement sleep (REM), Non-supine)",duration,numeric,seconds (s),,,,,
Sleep/Polysomnography/Respiratory Events/Apnea/Central,avcaroa4,"Average central apnea length with >=4% desaturation or arousal (Rapid eye movement sleep (REM), Non-supine)",duration,numeric,seconds (s),,,,,
Sleep/Polysomnography/Respiratory Events/Apnea/Central,avcaroa5,"Average central apnea length with >=5% desaturation or arousal (Rapid eye movement sleep (REM), Non-supine)",duration,numeric,seconds (s),,,,,
Sleep/Polysomnography/Respiratory Events/Apnea/Central,avcarop,"Average central apnea length (Rapid eye movement sleep (REM), Non-supine, all desaturation)",duration,numeric,seconds (s),,,,,
Sleep/Polysomnography/Respiratory Events/Apnea/Central,avcarop2,"Average central apnea length (Rapid eye movement sleep (REM), Non-supine, >=2% desaturation)",duration,numeric,seconds (s),,,,,
Sleep/Polysomnography/Respiratory Events/Apnea/Central,avcarop3,"Average central apnea length (Rapid eye movement sleep (REM), Non-supine, >=3% desaturation)",duration,numeric,seconds (s),,,,,
Sleep/Polysomnography/Respiratory Events/Apnea/Central,avcarop4,"Average central apnea length (Rapid eye movement sleep (REM), Non-supine, >=4% desaturation)",duration,numeric,seconds (s),,,,,
Sleep/Polysomnography/Respiratory Events/Apnea/Central,avcarop5,"Average central apnea length (Rapid eye movement sleep (REM), Non-supine, >=5% desaturation)",duration,numeric,seconds (s),,,,,
Sleep/Polysomnography/Respiratory Events/Apnea/Central,canba,"Number of central apnea with arousals (Non-rapid eye movement sleep (NREM), Supine, all desaturations)",,numeric,events,,non-rem ,,,
Sleep/Polysomnography/Respiratory Events/Apnea/Central,canba2,"Number of central apnea with >=2% desaturation or arousal (Non-rapid eye movement sleep (NREM), Supine)",,numeric,events,,non-rem ,,,
Sleep/Polysomnography/Respiratory Events/Apnea/Central,canba3,"Number of central apnea with >=3% desaturation or arousal (Non-rapid eye movement sleep (NREM), Supine)",,numeric,events,,non-rem ,,,
Sleep/Polysomnography/Respiratory Events/Apnea/Central,canba4,"Number of central apnea with >=4% desaturation or arousal (Non-rapid eye movement sleep (NREM), Supine)",,numeric,events,,non-rem ,,,
Sleep/Polysomnography/Respiratory Events/Apnea/Central,canba5,"Number of central apnea with >=5% desaturation or arousal (Non-rapid eye movement sleep (NREM), Supine)",,numeric,events,,non-rem ,,,
Sleep/Polysomnography/Respiratory Events/Apnea/Central,canbp,"Number of central apnea (Non-rapid eye movement sleep (NREM), Supine, all desaturations)",,numeric,events,,non-rem ,,,
Sleep/Polysomnography/Respiratory Events/Apnea/Central,canbp2,"Number of central apnea (Non-rapid eye movement sleep (NREM), Supine, >=2% desaturation)",,numeric,events,,non-rem ,,,
Sleep/Polysomnography/Respiratory Events/Apnea/Central,canbp3,"Number of central apnea (Non-rapid eye movement sleep (NREM), Supine, >=3% desaturation)",,numeric,events,,non-rem ,,,
Sleep/Polysomnography/Respiratory Events/Apnea/Central,canbp4,"Number of central apnea (Non-rapid eye movement sleep (NREM), Supine, >=4% desaturation)",,numeric,events,,non-rem ,,,
Sleep/Polysomnography/Respiratory Events/Apnea/Central,canbp5,"Number of central apnea (Non-rapid eye movement sleep (NREM), Supine, >=5% desaturation)",,numeric,events,,non-rem ,,,
Sleep/Polysomnography/Respiratory Events/Apnea/Central,canoa,"Number of central apnea with arousals (Non-rapid eye movement sleep (NREM), Non-supine, all desaturations)",,numeric,events,,non-rem ,,,
Sleep/Polysomnography/Respiratory Events/Apnea/Central,canoa2,"Number of central apnea with >=2% desaturation or arousal (Non-rapid eye movement sleep (NREM), Non-supine)",,numeric,events,,non-rem ,,,
